year,name,hud_code,pha_entity,address,city,zip,latitude,longitude,total_units,pct_occupied,people_per_unit,people_total,pct_reported,months_since_report,pct_movein,months_from_movein,months_waiting,hh_income,rent_per_month,pct_lt30_median,pct_female_head,pct_female_head_child,pct_disabled_all,pct_age62plus,pct_minority,pct_black_nonhsp,pct_hispanic,pct_overhoused
2018,BRONX RIVER & ADDITION,NY005010320,NY New York NY005010320 BRONX RIVER & ADDITION,1350 Manor Ave,Bronx,10472,40.832661,,1552.0,99.0,2.2,3338.0,98.0,7.0,3.0,212.0,,20096.0,479.0,77.0,76.0,29.0,27.0,43.0,35.0,29.0,5.0,28.0
2018,EASTCHESTER GARDENS,NY005010340,NY New York NY005010340 EASTCHESTER GARDENS,3033 Middletown Rd,Bronx,10461,40.844465,,1054.0,99.0,2.1,2169.0,98.0,7.0,3.0,232.0,,22158.0,517.0,71.0,79.0,30.0,31.0,44.0,37.0,31.0,5.0,33.0
2018,SOUTH BEACH,NY005010350,NY New York NY005010350 SOUTH BEACH,70 New Ln,Staten Island,10305,40.612464,,697.0,99.0,1.8,1225.0,99.0,6.0,6.0,174.0,,17890.0,426.0,80.0,75.0,19.0,23.0,57.0,24.0,16.0,1.0,22.0
2018,NOSTRAND,NY005010360,NY New York NY005010360 NOSTRAND,2263 Batchelder St,Brooklyn,11229,40.597321,,2201.0,99.0,2.2,4511.0,96.0,6.0,3.0,213.0,,23266.0,531.0,70.0,79.0,32.0,26.0,34.0,48.0,38.0,2.0,30.0
2018,PELHAM PARKWAY,NY005010390,NY New York NY005010390 PELHAM PARKWAY,2440 Boston Rd,Bronx,10467,40.862386,,1498.0,98.0,1.8,2440.0,91.0,7.0,4.0,196.0,,22880.0,528.0,68.0,80.0,25.0,35.0,46.0,36.0,30.0,5.0,24.0
2018,SEDGEWICK,NY005010450,NY New York NY005010450 SEDGEWICK,228 W Tremont Ave,Bronx,10453,40.852713,,931.0,99.0,1.8,1597.0,98.0,5.0,5.0,229.0,,19263.0,461.0,77.0,76.0,22.0,26.0,52.0,33.0,27.0,5.0,24.0
2018,BELMONT SUTTER AREA,NY005010460,NY New York NY005010460 BELMONT SUTTER AREA,455 Barbey St,Brooklyn,11207,40.671617,,72.0,100.0,2.6,182.0,97.0,5.0,3.0,187.0,,27477.0,613.0,64.0,93.0,44.0,24.0,16.0,59.0,47.0,11.0,24.0
2018,PARKSIDE,NY005010470,NY New York NY005010470 PARKSIDE,712 E Gun Hill Rd,Bronx,10467,40.877065,,1611.0,99.0,2.0,3118.0,97.0,7.0,3.0,216.0,,23423.0,530.0,68.0,80.0,31.0,26.0,35.0,46.0,39.0,6.0,24.0
2018,BARUCH,NY005010600,NY New York NY005010600 BARUCH,72 Columbia St Apt,New York,10002,40.717474,,2391.0,99.0,2.1,4506.0,90.0,5.0,2.0,277.0,,22829.0,523.0,72.0,71.0,22.0,27.0,51.0,46.0,18.0,11.0,31.0
2018,GEORGE WASHINGTON,NY005010620,NY New York NY005010620 GEORGE WASHINGTON,110 E 99th St,New York,10029,40.78796,,1958.0,99.0,2.2,4120.0,97.0,6.0,2.0,266.0,,24346.0,558.0,68.0,77.0,29.0,14.0,39.0,37.0,26.0,2.0,30.0
2018,THROGGS NECK,NY005010630,NY New York NY005010630 THROGGS NECK,560 Balcom Ave,Bronx,10465,40.821914,,1720.0,98.0,2.1,3172.0,89.0,7.0,3.0,210.0,,23180.0,519.0,71.0,80.0,32.0,27.0,41.0,46.0,29.0,15.0,24.0
2018,JEFFERSON,NY005010640,NY New York NY005010640 JEFFERSON,306 E 117th St,New York,10035,40.797415,,1725.0,99.0,2.1,3342.0,93.0,8.0,3.0,254.0,,24002.0,542.0,70.0,78.0,26.0,24.0,44.0,33.0,24.0,4.0,29.0
2018,JUSTICE SONIA SOTOMAYOR HOUSES,NY005010670,NY New York NY005010670 JUSTICE SONIA SOTOMAYOR HOUSES,2125 Glebe Ave,Bronx,10462,40.835042,,1723.0,99.0,2.1,3455.0,97.0,5.0,4.0,234.0,,22332.0,527.0,72.0,81.0,27.0,25.0,42.0,45.0,32.0,11.0,32.0
2018,CYPRESS HILLS,NY005010700,NY New York NY005010700 CYPRESS HILLS,1230 Sutter Ave,Brooklyn,11208,40.672551,,1507.0,99.0,2.4,3445.0,98.0,8.0,2.0,213.0,,22402.0,530.0,71.0,81.0,35.0,20.0,29.0,49.0,45.0,2.0,30.0
2018,SUMNER,NY005010730,NY New York NY005010730 SUMNER,303 Vernon Ave,Brooklyn,11206,40.6959,,1416.0,99.0,2.1,2930.0,99.0,6.0,2.0,270.0,,23931.0,538.0,69.0,80.0,28.0,22.0,38.0,40.0,36.0,1.0,35.0
2018,SEN. ROBERT F. WAGNER SR.,NY005010740,NY New York NY005010740 SEN. ROBERT F. WAGNER SR.,20 Paladino Ave,New York,10035,40.800433,,2154.0,99.0,2.2,4584.0,96.0,6.0,1.0,269.0,,23506.0,545.0,70.0,80.0,30.0,27.0,36.0,38.0,31.0,3.0,35.0
2018,HAMMEL,NY005010750,NY New York NY005010750 HAMMEL,7115 Beach Channel Dr,Queens,11692,40.591844,,879.0,99.0,2.5,2089.0,98.0,4.0,5.0,172.0,,18916.0,466.0,79.0,83.0,45.0,25.0,24.0,54.0,48.0,3.0,22.0
2018,LA GUARDIA,NY005010760,NY New York NY005010760 LA GUARDIA,286 South St,Manhattan,10002,40.710665,,1491.0,99.0,2.2,3218.0,98.0,7.0,3.0,275.0,,26070.0,581.0,67.0,66.0,20.0,19.0,55.0,46.0,15.0,3.0,29.0
2018,MANHATTANVILLE GROUP III,NY005010810,NY New York NY005010810 MANHATTANVILLE GROUP III,529 W 133rd St,New York,10027,40.818239,,97.0,99.0,2.1,193.0,98.0,7.0,2.0,211.0,,22479.0,510.0,74.0,80.0,34.0,25.0,41.0,34.0,29.0,4.0,14.0
2018,FREDERICK DOUGLASS & ADD.,NY005010820,NY New York NY005010820 FREDERICK DOUGLASS & ADD.,870 Columbus Ave,New York,10025,40.797166,,2349.0,99.0,2.1,4868.0,99.0,6.0,3.0,275.0,,24529.0,564.0,67.0,75.0,25.0,26.0,41.0,36.0,29.0,3.0,34.0
2018,MILL BROOK & EXTENSION,NY005010840,NY New York NY005010840 MILL BROOK & EXTENSION,600 E 137th St,Bronx,10454,40.805454,,1399.0,97.0,2.3,2990.0,97.0,6.0,3.0,251.0,,20562.0,483.0,76.0,80.0,35.0,27.0,33.0,49.0,33.0,16.0,35.0
2018,HYLAN,NY005010860,NY New York NY005010860 HYLAN,131 Moore St,Brooklyn,11206,40.704155,,209.0,99.0,2.2,407.0,91.0,7.0,4.0,246.0,,25551.0,593.0,64.0,87.0,32.0,23.0,42.0,39.0,29.0,9.0,23.0
2018,BAISLEY PARK,NY005010910,NY New York NY005010910 BAISLEY PARK,9233 170th St,Queens,11433,40.706162,,894.0,99.0,1.7,1520.0,100.0,5.0,5.0,166.0,,18967.0,438.0,79.0,75.0,16.0,52.0,71.0,52.0,41.0,2.0,11.0
2018,E.R. MOORE,NY005010930,NY New York NY005010930 E.R. MOORE,525 Jackson Ave,Bronx,10455,40.812558,,463.0,99.0,2.4,1062.0,95.0,7.0,4.0,216.0,,23672.0,522.0,72.0,78.0,36.0,23.0,32.0,53.0,32.0,18.0,24.0
2018,SEN. ROBERT A. TAFT,NY005010970,NY New York NY005010970 SEN. ROBERT A. TAFT,1365 5th Ave,New York,10029,40.79865,,1562.0,99.0,2.1,2898.0,90.0,7.0,3.0,286.0,,24674.0,556.0,66.0,77.0,27.0,26.0,40.0,51.0,36.0,11.0,31.0
2018,OCEAN BAY (BAYSIDE),NY005010980,NY New York NY005010980 OCEAN BAY (BAYSIDE),306 Beach 56th St,Queens,11692,40.592633,,418.0,98.0,2.0,767.0,92.0,5.0,3.0,216.0,,25811.0,584.0,63.0,83.0,34.0,26.0,34.0,48.0,40.0,5.0,21.0
2018,SAMUEL GOMPERS,NY005011000,NY New York NY005011000 SAMUEL GOMPERS,100 Pitt St,New York,10002,40.718867,,1504.0,98.0,2.0,2692.0,92.0,6.0,2.0,242.0,,23649.0,515.0,74.0,65.0,14.0,28.0,63.0,49.0,16.0,6.0,21.0
2018,GOUVERNEUR MORRIS I,NY005011020,NY New York NY005011020 GOUVERNEUR MORRIS I,1465 Washington Ave Apt,Bronx,10456,40.837168,,1885.0,99.0,2.6,4806.0,98.0,6.0,3.0,215.0,,20924.0,508.0,76.0,80.0,38.0,21.0,32.0,46.0,35.0,10.0,27.0
2018,PS 139 RENAISSANCE,NY005011110,NY New York NY005011110 PS 139 RENAISSANCE,120 W 140th St,New York,10030,40.817457,,125.0,98.0,1.1,132.0,95.0,7.0,3.0,112.0,,16089.0,378.0,81.0,64.0,,41.0,99.0,61.0,34.0,6.0,
2018,RICHMOND TERRACE,NY005011170,NY New York NY005011170 RICHMOND TERRACE,145 Cassidy Pl,Staten Island,10301,40.642002,,866.0,97.0,2.0,1665.0,99.0,6.0,6.0,141.0,,18222.0,441.0,79.0,75.0,28.0,30.0,54.0,42.0,34.0,1.0,13.0
2018,"W.S.U.R. SITES A, B & C",NY005011270,"NY New York NY005011270 W.S.U.R. SITES A, B & C",201 W 93rd St,New York,10025,40.792453,,978.0,98.0,1.8,1363.0,78.0,7.0,3.0,243.0,,24653.0,552.0,65.0,73.0,20.0,35.0,52.0,62.0,30.0,27.0,20.0
2018,TOMPKINS,NY005011310,NY New York NY005011310 TOMPKINS,760 Park Ave,Brooklyn,11206,40.697965,,1195.0,99.0,2.7,2975.0,95.0,6.0,4.0,224.0,,25130.0,586.0,68.0,79.0,36.0,21.0,32.0,40.0,35.0,3.0,29.0
2018,1010 E. 178TH ST.,NY005011330,NY New York NY005011330 1010 E. 178TH ST.,1010 E 178th St,Bronx,10460,40.84109,,218.0,98.0,2.1,421.0,94.0,8.0,2.0,195.0,,22615.0,515.0,74.0,72.0,27.0,29.0,34.0,37.0,30.0,6.0,16.0
2018,J.L. ELLIOT,NY005011340,NY New York NY005011340 J.L. ELLIOT,288 10th Ave,New York,10001,40.749912,,685.0,99.0,2.1,1372.0,95.0,6.0,3.0,249.0,,24341.0,544.0,69.0,71.0,22.0,34.0,50.0,53.0,21.0,19.0,27.0
2018,ELEANOR ROOSEVELT I,NY005011350,NY New York NY005011350 ELEANOR ROOSEVELT I,109 Lewis Ave,Brooklyn,11206,40.693764,,1102.0,99.0,2.3,2377.0,94.0,5.0,3.0,218.0,,23164.0,545.0,71.0,79.0,32.0,32.0,42.0,46.0,37.0,5.0,24.0
2018,BOSTON-SECOR,NY005011380,NY New York NY005011380 BOSTON-SECOR,3555 Bivona St,Bronx,10475,40.883434,,538.0,99.0,2.5,1304.0,99.0,7.0,6.0,189.0,,23881.0,566.0,65.0,82.0,44.0,25.0,26.0,67.0,48.0,16.0,20.0
2018,STANLEY ISAACS,NY005011390,NY New York NY005011390 STANLEY ISAACS,405 E 92nd St,New York,10128,40.78084,,1322.0,99.0,1.8,2325.0,99.0,7.0,4.0,201.0,,23637.0,515.0,70.0,73.0,21.0,28.0,47.0,36.0,26.0,3.0,14.0
2018,DANIEL WEBSTER,NY005011410,NY New York NY005011410 DANIEL WEBSTER,1260 Webster Ave Apt,Bronx,10456,40.833208,,811.0,99.0,2.6,2059.0,99.0,7.0,4.0,210.0,,20041.0,486.0,76.0,80.0,39.0,23.0,28.0,36.0,32.0,3.0,23.0
2018,JOHN P. MITCHEL,NY005011450,NY New York NY005011450 JOHN P. MITCHEL,225 Willis Ave,Bronx,10454,40.808686,,1728.0,98.0,2.4,3908.0,98.0,5.0,5.0,184.0,,23193.0,539.0,72.0,77.0,34.0,24.0,36.0,35.0,27.0,7.0,17.0
2018,NATHAN STRAUS,NY005011530,NY New York NY005011530 NATHAN STRAUS,224 E 28th St,New York,10016,40.74137,,267.0,99.0,2.1,532.0,97.0,4.0,1.0,247.0,,25650.0,571.0,64.0,70.0,20.0,36.0,47.0,41.0,21.0,8.0,23.0
2018,OCEAN HILL APTS,NY005011620,NY New York NY005011620 OCEAN HILL APTS,33 Saratoga Ave,Brooklyn,11233,40.685824,,361.0,99.0,2.6,937.0,100.0,5.0,5.0,186.0,,29119.0,658.0,61.0,82.0,40.0,20.0,28.0,48.0,45.0,1.0,14.0
2018,WYCKOFF GARDENS,NY005011630,NY New York NY005011630 WYCKOFF GARDENS,487 Carlton Ave Apt,Brooklyn,11238,40.684186,,1027.0,99.0,2.1,2055.0,98.0,6.0,3.0,238.0,,25071.0,567.0,66.0,75.0,24.0,31.0,41.0,45.0,40.0,2.0,26.0
2018,GERALD J.CAREY GARDENS,NY005011660,NY New York NY005011660 GERALD J.CAREY GARDENS,2946 W 23rd St,Brooklyn,11224,40.575041,,1254.0,98.0,2.1,2553.0,99.0,6.0,5.0,181.0,,18799.0,438.0,83.0,72.0,20.0,37.0,58.0,35.0,27.0,1.0,18.0
2018,WILLIAM REID APTS,NY005011670,NY New York NY005011670 WILLIAM REID APTS,728 E New York Ave,Brooklyn,11203,40.662151,,801.0,99.0,2.0,1528.0,99.0,7.0,3.0,175.0,,23292.0,530.0,69.0,80.0,26.0,28.0,47.0,75.0,71.0,3.0,13.0
2018,LANGSTON HUGHES APTS,NY005011680,NY New York NY005011680 LANGSTON HUGHES APTS,393 Powell St,Brooklyn,11212,40.664412,,1027.0,99.0,1.9,1921.0,100.0,6.0,5.0,154.0,,20147.0,467.0,78.0,72.0,23.0,21.0,63.0,56.0,48.0,3.0,11.0
2018,SETH LOW,NY005011690,NY New York NY005011690 SETH LOW,157 Belmont Ave,Brooklyn,11212,40.669422,,975.0,97.0,2.3,2108.0,96.0,6.0,3.0,209.0,,22411.0,521.0,71.0,81.0,40.0,21.0,30.0,55.0,52.0,2.0,20.0
2018,SURFSIDE GARDENS,NY005011700,NY New York NY005011700 SURFSIDE GARDENS,2926 W 25th St,Brooklyn,11224,40.57509,,1506.0,98.0,2.2,3281.0,100.0,5.0,3.0,216.0,,23257.0,540.0,73.0,76.0,26.0,30.0,46.0,62.0,41.0,15.0,27.0
2018,GRAVESEND,NY005011720,NY New York NY005011720 GRAVESEND,2950 W 35th St,Brooklyn,11224,40.574198,,1330.0,98.0,2.1,2655.0,97.0,6.0,4.0,218.0,,22496.0,519.0,71.0,77.0,27.0,24.0,39.0,45.0,36.0,4.0,24.0
2018,LEWIS H. LATIMER GARDENS,NY005011860,NY New York NY005011860 LEWIS H. LATIMER GARDENS,3425 Linden Pl Apt,Queens,11354,40.765278,,918.0,99.0,1.9,1708.0,98.0,6.0,4.0,207.0,,23640.0,531.0,70.0,72.0,20.0,33.0,51.0,46.0,28.0,1.0,21.0
2018,PENNSYLVANIA/WORTMAN AVES,NY005011940,NY New York NY005011940 PENNSYLVANIA/WORTMAN AVES,875 Pennsylvania Ave,Brooklyn,11207,40.656489,,624.0,99.0,1.6,953.0,100.0,5.0,5.0,159.0,,17661.0,423.0,80.0,76.0,13.0,23.0,63.0,46.0,44.0,1.0,14.0
2018,FT INDEPENDENCE/HEATH AVE,NY005012020,NY New York NY005012020 FT INDEPENDENCE/HEATH AVE,3340 Bailey Ave,Bronx,10463,40.879772,,575.0,99.0,2.1,1176.0,99.0,8.0,2.0,197.0,,23366.0,530.0,69.0,79.0,30.0,27.0,37.0,30.0,23.0,6.0,23.0
2018,FHA REPOSSESSED HOUSES V,NY005012090,NY New York NY005012090 FHA REPOSSESSED HOUSES V,305 Atkins Ave,Brooklyn,11208,40.671457,,199.0,64.0,2.1,263.0,97.0,4.0,,497.0,,41465.0,903.0,42.0,75.0,13.0,16.0,66.0,99.0,85.0,14.0,66.0
2018,LOUIS ARMSTRONG I,NY005012100,NY New York NY005012100 LOUIS ARMSTRONG I,385 Lexington Ave,Brooklyn,11216,40.688331,,617.0,98.0,2.7,1587.0,97.0,5.0,4.0,195.0,,25783.0,599.0,67.0,81.0,35.0,25.0,39.0,54.0,50.0,2.0,29.0
2018,STUYVESANT GARDENS I,NY005012210,NY New York NY005012210 STUYVESANT GARDENS I,150 Malcolm X Blvd,Brooklyn,11221,40.687762,,479.0,99.0,2.1,970.0,98.0,7.0,2.0,206.0,,24307.0,555.0,69.0,77.0,25.0,14.0,51.0,53.0,50.0,1.0,24.0
2018,TWIN PARKS WEST SITES 1&2,NY005012270,NY New York NY005012270 TWIN PARKS WEST SITES 1&2,365 E 183rd St,Bronx,10458,40.856808,,769.0,59.0,1.7,724.0,95.0,7.0,6.0,165.0,,18108.0,422.0,80.0,70.0,17.0,34.0,66.0,32.0,23.0,8.0,12.0
2018,TAYLOR ST/WYTHE AVE,NY005012340,NY New York NY005012340 TAYLOR ST/WYTHE AVE,626 Wythe Pl,Brooklyn,11249,40.704212,,525.0,99.0,2.3,1164.0,97.0,7.0,2.0,292.0,,21609.0,478.0,81.0,54.0,20.0,13.0,50.0,22.0,17.0,3.0,31.0
2018,U.P.A.C.A. URA (SITE 5),NY005012410,NY New York NY005012410 U.P.A.C.A. URA (SITE 5),110 E 129th St Apt,New York,10035,40.807318,,705.0,98.0,1.6,1038.0,94.0,5.0,5.0,166.0,,17575.0,415.0,81.0,62.0,12.0,41.0,73.0,54.0,36.0,7.0,9.0
2018,BORINQUEN PLAZA STAGE I,NY005012430,NY New York NY005012430 BORINQUEN PLAZA STAGE I,60 Moore St,Brooklyn,11206,40.703495,,934.0,99.0,2.4,2067.0,93.0,7.0,3.0,245.0,,26077.0,580.0,68.0,77.0,23.0,31.0,51.0,28.0,17.0,10.0,35.0
2018,HOPE GARDENS,NY005012470,NY New York NY005012470 HOPE GARDENS,330 Wilson Ave,Brooklyn,11221,40.696083,,1314.0,99.0,2.1,2679.0,97.0,7.0,4.0,223.0,,23725.0,548.0,69.0,78.0,22.0,32.0,57.0,25.0,21.0,3.0,25.0
2018,MARCUS GARVEY (GROUP A),NY005012520,NY New York NY005012520 MARCUS GARVEY (GROUP A),10 Amboy St,Brooklyn,11212,40.670342,,520.0,98.0,2.1,1067.0,100.0,7.0,4.0,160.0,,20852.0,487.0,74.0,72.0,20.0,30.0,66.0,63.0,59.0,1.0,12.0
2018,PEDRO A. CAMPOS PLAZA II,NY005012570,NY New York NY005012570 PEDRO A. CAMPOS PLAZA II,612 E 14th St,New York,10009,40.728926,,224.0,100.0,2.3,503.0,100.0,9.0,3.0,295.0,,28832.0,628.0,64.0,70.0,20.0,21.0,49.0,35.0,13.0,4.0,40.0
2018,UNITY PLAZA SITES 4-27,NY005012610,NY New York NY005012610 UNITY PLAZA SITES 4-27,390 Georgia Ave,Brooklyn,11207,40.666863,,1015.0,99.0,2.6,2537.0,99.0,6.0,4.0,188.0,,23549.0,558.0,69.0,84.0,42.0,21.0,25.0,48.0,44.0,2.0,22.0
2018,ANDREW JACKSON,NY005012670,NY New York NY005012670 ANDREW JACKSON,3135 Park Ave,Bronx,10451,40.824066,,1711.0,97.0,2.3,3589.0,93.0,5.0,3.0,219.0,,22046.0,517.0,73.0,78.0,29.0,36.0,46.0,41.0,29.0,11.0,28.0
2018,SACK-WERN HOUSES,NY005012800,NY New York NY005012800 SACK-WERN HOUSES,750 Croes Ave,Bronx,10473,40.81866,,812.0,99.0,2.2,1723.0,100.0,5.0,2.0,258.0,,26165.0,598.0,64.0,78.0,26.0,22.0,40.0,51.0,38.0,12.0,36.0
2018,LOWER EAST SIDE II,NY005012920,NY New York NY005012920 LOWER EAST SIDE II,251 E 3rd St,New York,10009,40.722049,,475.0,98.0,2.1,970.0,99.0,7.0,4.0,243.0,,24962.0,565.0,65.0,70.0,23.0,26.0,41.0,38.0,19.0,6.0,20.0
2018,CLAREMONT GROUP IV,NY005013080,NY New York NY005013080 CLAREMONT GROUP IV,1020 College Ave,Bronx,10456,40.829012,,741.0,98.0,2.2,1571.0,98.0,7.0,3.0,175.0,,18985.0,453.0,79.0,81.0,37.0,21.0,37.0,35.0,29.0,5.0,14.0
2018,FT WASHINGTON AVE REHAB,NY005013090,NY New York NY005013090 FT WASHINGTON AVE REHAB,99 Fort Washington Ave,New York,10032,40.838541,,593.0,99.0,1.7,985.0,100.0,7.0,4.0,186.0,,18330.0,432.0,79.0,71.0,15.0,36.0,66.0,21.0,14.0,7.0,17.0
2018,TAFT REHAB 201-203 W. 117,NY005013170,NY New York NY005013170 TAFT REHAB 201-203 W. 117,203 W 117th St,New York,10026,40.804533,,341.0,86.0,1.8,515.0,99.0,5.0,4.0,246.0,,25868.0,580.0,62.0,70.0,24.0,19.0,36.0,56.0,48.0,4.0,16.0
2018,UNIVERSITY AVE REHAB,NY005013410,NY New York NY005013410 UNIVERSITY AVE REHAB,1925 University Ave,Bronx,10453,40.853243,,414.0,100.0,2.2,867.0,97.0,6.0,2.0,188.0,,22396.0,516.0,73.0,83.0,30.0,25.0,45.0,36.0,23.0,11.0,26.0
2018,UNION AVE/E 163RD SITE 5,NY005013420,NY New York NY005013420 UNION AVE/E 163RD SITE 5,950 Union Ave,Bronx,10459,40.822692,,912.0,98.0,2.1,1885.0,99.0,6.0,4.0,167.0,,21249.0,493.0,75.0,73.0,25.0,23.0,57.0,28.0,23.0,5.0,13.0
2018,HOWARD AVE/PARK PLACE,NY005013510,NY New York NY005013510 HOWARD AVE/PARK PLACE,2041 Pacific St Apt,Brooklyn,11233,40.676076,,892.0,98.0,2.6,2231.0,98.0,7.0,3.0,181.0,,29217.0,664.0,59.0,88.0,45.0,17.0,24.0,58.0,56.0,2.0,16.0
2018,LOWER EAST SIDE III,NY005013590,NY New York NY005013590 LOWER EAST SIDE III,154 W 84th St,New York,10024,40.785578,,182.0,98.0,2.7,470.0,99.0,7.0,,208.0,,26597.0,611.0,62.0,75.0,34.0,25.0,28.0,62.0,36.0,9.0,25.0
2018,WEST FARMS ROAD,NY005015300,NY New York NY005015300 WEST FARMS ROAD,1317 W Farms Rd,Bronx,10459,40.829949,,830.0,97.0,2.5,1981.0,99.0,6.0,4.0,175.0,,25989.0,599.0,65.0,83.0,38.0,17.0,30.0,34.0,24.0,7.0,16.0
2018,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,NY New York NY005015310 HIGHBRDGE REHAB/ANDERSON AVE,1144 Nelson Ave,Bronx,10452,40.834471,,145.0,,,,,,,,,,,,,,,,,,,
2018,BOULEVARD,NY005020460,NY New York NY005020460 BOULEVARD,2156 Linden Blvd,Brooklyn,11207,40.661553,,1017.0,95.0,1.9,1786.0,97.0,6.0,,299.0,,25930.0,584.0,62.0,78.0,23.0,26.0,40.0,66.0,61.0,4.0,30.0
2018,MARBLE HILL,NY005020490,NY New York NY005020490 MARBLE HILL,5210 Broadway,Bronx,10463,40.877429,,1429.0,99.0,1.9,2523.0,94.0,6.0,3.0,264.0,,23333.0,538.0,67.0,80.0,27.0,30.0,42.0,41.0,26.0,15.0,28.0
2018,CASTLE HILL,NY005020800,NY New York NY005020800 CASTLE HILL,535 Havemeyer Ave,Bronx,10473,40.817957,,1632.0,97.0,2.3,3420.0,93.0,7.0,2.0,270.0,,21047.0,498.0,73.0,80.0,27.0,31.0,40.0,61.0,32.0,27.0,39.0
2018,MANHATTANVILLE,NY005020810,NY New York NY005020810 MANHATTANVILLE,1470 Amsterdam Ave,New York,10027,40.816486,,1068.0,98.0,2.3,2282.0,96.0,5.0,3.0,288.0,,25465.0,587.0,66.0,76.0,28.0,32.0,41.0,51.0,35.0,14.0,34.0
2018,MARLBORO,NY005020830,NY New York NY005020830 MARLBORO,29 Avenue W,Brooklyn,11223,40.591368,,1432.0,98.0,2.3,3210.0,99.0,5.0,2.0,255.0,,25378.0,584.0,67.0,72.0,21.0,28.0,45.0,38.0,23.0,3.0,34.0
2018,BUSHWICK,NY005020860,NY New York NY005020860 BUSHWICK,869 Flushing Ave,Brooklyn,11206,40.701813,,1011.0,99.0,2.3,2183.0,96.0,6.0,4.0,271.0,,24233.0,567.0,67.0,79.0,29.0,32.0,43.0,35.0,26.0,8.0,33.0
2018,BAY VIEW,NY005020920,NY New York NY005020920 BAY VIEW,5995 Shore Pkwy,Brooklyn,11236,40.631688,,1269.0,99.0,2.1,2566.0,98.0,6.0,3.0,235.0,,25079.0,558.0,65.0,80.0,29.0,22.0,34.0,61.0,56.0,5.0,38.0
2018,SAINT MARY'S PARK,NY005020930,NY New York NY005020930 SAINT MARY'S PARK,595 Trinity Ave,Bronx,10455,40.814739,,796.0,99.0,2.2,1662.0,95.0,8.0,3.0,266.0,,24482.0,553.0,68.0,80.0,32.0,22.0,35.0,52.0,34.0,17.0,32.0
2018,LINDEN,NY005020950,NY New York NY005020950 LINDEN,215 Cozine Ave,Brooklyn,11207,40.655643,,1231.0,88.0,2.1,2193.0,96.0,6.0,,302.0,,28046.0,631.0,58.0,81.0,25.0,30.0,39.0,60.0,55.0,3.0,38.0
2018,RUTGERS,NY005020990,NY New York NY005020990 RUTGERS,160 Madison St,New York,10002,40.712388,,619.0,99.0,2.2,1321.0,100.0,7.0,3.0,312.0,,27743.0,561.0,72.0,57.0,12.0,25.0,61.0,68.0,12.0,8.0,35.0
2018,DREW HAMILTON,NY005021110,NY New York NY005021110 DREW HAMILTON,200 W 143rd St,New York,10030,40.820661,,933.0,99.0,2.4,1965.0,91.0,6.0,3.0,246.0,,22344.0,530.0,71.0,72.0,28.0,37.0,36.0,67.0,55.0,9.0,25.0
2018,STAPLETON,NY005021140,NY New York NY005021140 STAPLETON,27 Warren St,Staten Island,10304,40.622045,,564.0,97.0,3.1,1661.0,97.0,6.0,3.0,152.0,,23176.0,554.0,74.0,83.0,48.0,25.0,23.0,57.0,45.0,11.0,12.0
2018,WISE TOWERS,NY005021270,NY New York NY005021270 WISE TOWERS,136 W 91st St,New York,10024,40.790175,,302.0,94.0,1.7,388.0,79.0,7.0,,360.0,,29202.0,619.0,58.0,80.0,13.0,34.0,56.0,60.0,29.0,27.0,36.0
2018,WILLIAMS PLAZA,NY005021280,NY New York NY005021280 WILLIAMS PLAZA,255 Havemeyer St Apt,Brooklyn,11211,40.708735,,482.0,96.0,2.2,1033.0,100.0,5.0,,373.0,,22268.0,492.0,77.0,56.0,15.0,27.0,55.0,14.0,11.0,2.0,35.0
2018,CHELSEA,NY005021340,NY New York NY005021340 CHELSEA,415 W 25th St,New York,10001,40.748594,,357.0,99.0,2.1,685.0,94.0,6.0,3.0,274.0,,27471.0,622.0,64.0,72.0,19.0,35.0,49.0,39.0,19.0,8.0,31.0
2018,INDEPENDENCE,NY005021400,NY New York NY005021400 INDEPENDENCE,130 Clymer St Apt,Brooklyn,11249,40.705907,,608.0,95.0,2.3,1293.0,96.0,7.0,,356.0,,21462.0,471.0,78.0,64.0,18.0,20.0,47.0,32.0,21.0,11.0,30.0
2018,344 EAST 28TH ST,NY005021850,NY New York NY005021850 344 EAST 28TH ST,344 E 28th St,New York,10016,40.740206,,158.0,95.0,1.9,272.0,98.0,5.0,,344.0,,26258.0,570.0,66.0,71.0,16.0,39.0,52.0,54.0,22.0,11.0,33.0
2018,AMSTERDAM ADDITION,NY005021870,NY New York NY005021870 AMSTERDAM ADDITION,240 W 65th St,New York,10023,40.774677,,149.0,99.0,1.9,278.0,99.0,7.0,3.0,292.0,,24613.0,536.0,68.0,68.0,19.0,29.0,64.0,28.0,21.0,2.0,27.0
2018,FREDERICK SAMUEL (CITY),NY005023770,NY New York NY005023770 FREDERICK SAMUEL (CITY),2441 A C Powell Blvd,New York,10030,40.819872,,559.0,98.0,2.1,1148.0,99.0,7.0,3.0,202.0,,41054.0,757.0,46.0,76.0,28.0,14.0,26.0,59.0,50.0,6.0,19.0
2018,1070 Washington Avenue,NY005024000,NY New York NY005024000 1070 Washington Avenue,1070 Washington Ave,Bronx,10456,40.827743,,21.0,100.0,2.6,54.0,100.0,12.0,14.0,42.0,49.0,39766.0,981.0,33.0,67.0,38.0,13.0,10.0,95.0,19.0,71.0,5.0
